"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1400000US25023543100","Census Tract 5431, Plymouth County, Massachusetts","2930","null","2833","null","2768","null","21","null","10","null","13","null","2","null","19","null","97","null","89","null","9","null","27","null","9","null","1","null","40","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","1","null","0","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023544100","Census Tract 5441, Plymouth County, Massachusetts","5570","null","5260","null","5069","null","63","null","12","null","43","null","0","null","73","null","310","null","280","null","31","null","63","null","22","null","0","null","128","null","0","null","1","null","0","null","34","null","0","null","0","null","0","null","0","null","1","null","0","null","29","null","4","null","0","null","0","null","19","null","0","null","0","null","1","null","0","null","1","null","1","null","0","null","0","null","2","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023544200","Census Tract 5442, Plymouth County, Massachusetts","6075","null","5755","null","5585","null","49","null","15","null","29","null","2","null","75","null","320","null","302","null","26","null","83","null","28","null","0","null","145","null","0","null","0","null","0","null","14","null","0","null","0","null","2","null","1","null","3","null","0","null","18","null","0","null","0","null","0","null","9","null","0","null","0","null","3","null","0","null","4","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023545100","Census Tract 5451, Plymouth County, Massachusetts","6844","null","6122","null","5656","null","161","null","22","null","46","null","0","null","237","null","722","null","633","null","75","null","86","null","31","null","0","null","308","null","10","null","3","null","1","null","114","null","1","null","0","null","1","null","1","null","1","null","1","null","82","null","3","null","1","null","1","null","56","null","1","null","0","null","6","null","0","null","3","null","0","null","0","null","0","null","7","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023545200","Census Tract 5452, Plymouth County, Massachusetts","6478","null","5784","null","5270","null","156","null","37","null","57","null","2","null","262","null","694","null","630","null","59","null","91","null","23","null","2","null","281","null","9","null","5","null","1","null","142","null","1","null","0","null","11","null","0","null","3","null","2","null","61","null","3","null","4","null","0","null","41","null","0","null","2","null","6","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023545300","Census Tract 5453, Plymouth County, Massachusetts","4463","null","4034","null","3694","null","109","null","24","null","46","null","1","null","160","null","429","null","350","null","46","null","41","null","19","null","3","null","113","null","10","null","3","null","1","null","109","null","1","null","0","null","4","null","0","null","0","null","0","null","75","null","6","null","1","null","0","null","56","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","3","null","4","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023545400","Census Tract 5454, Plymouth County, Massachusetts","5518","null","5074","null","4676","null","149","null","29","null","61","null","0","null","159","null","444","null","395","null","59","null","70","null","25","null","3","null","167","null","8","null","2","null","0","null","53","null","0","null","0","null","6","null","1","null","1","null","0","null","39","null","8","null","1","null","0","null","23","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","9","null","4","null","0","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023560100","Census Tract 5601, Plymouth County, Massachusetts","6508","null","6163","null","5979","null","25","null","17","null","58","null","4","null","80","null","345","null","307","null","36","null","46","null","19","null","0","null","169","null","3","null","0","null","0","null","26","null","0","null","0","null","6","null","0","null","1","null","1","null","34","null","3","null","1","null","0","null","21","null","0","null","0","null","5","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","3","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023561100","Census Tract 5611, Plymouth County, Massachusetts","5347","null","4903","null","4598","null","83","null","14","null","73","null","0","null","135","null","444","null","411","null","21","null","29","null","29","null","2","null","230","null","2","null","4","null","0","null","86","null","0","null","0","null","4","null","0","null","3","null","1","null","32","null","3","null","0","null","0","null","23","null","0","null","0","null","3","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023561400","Census Tract 5614, Plymouth County, Massachusetts","6225","null","5842","null","5185","null","434","null","6","null","96","null","1","null","120","null","383","null","347","null","54","null","27","null","25","null","0","null","180","null","9","null","0","null","0","null","49","null","0","null","0","null","2","null","0","null","0","null","1","null","35","null","4","null","4","null","0","null","21","null","1","null","0","null","2","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25023980200","Census Tract 9802, Plymouth County, Massachusetts","1575","null","1351","null","889","null","356","null","22","null","12","null","0","null","72","null","224","null","223","null","16","null","5","null","0","null","0","null","173","null","0","null","0","null","0","null","29","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
